ComponentName,ApmtLength,ApmtDepth,ApmtHeight,Length,Depth,Height,ProxZpos,ProxZneg,ProxYpos,ProxYneg,ProxXpos,ProxXneg,TopArea,SidesArea,NumberOfFaces,ClashCount
Window,3.78,240.2,1.43,2.68,0.04,2.37,0.35,0.68,7.05,0.4,0.08,9.49,0.11,12.88,6,2
Window,4.65,240.2,1.43,2.18,0.04,2.37,0.35,0.68,4.27,3.68,0.08,9.49,0.09,10.52,6,2
BathroomFloor,2.91,4.73,16.19,3.48,2.03,0.21,3.19,0,7.9,0.2,5.93,0.2,7.07,2.31,6,4
BathroomFloor,2.91,6.04,16.19,3.48,1.59,0.21,3.19,0,6.21,2.34,5.93,0.2,5.52,2.13,6,4
Floor,1,1,16.19,10.13,9.61,0.21,3.19,0,0,0,0,0,97.33,8.29,22,24
InteriorWall,7.34,129.76,1.03,1.81,0.1,3.74,0,0.12,11.28,0.2,5.03,7.84,0.18,14.29,6,4
InteriorWall,7.34,129.76,1.03,1.81,0.1,3.74,0,0.12,11.28,0.2,6.7,6.18,0.18,14.29,10,5
InteriorWall,4.23,129.76,1.03,3.14,0.1,3.74,0,0.12,4.51,5.64,6.7,6.18,0.31,24.21,6,3
InteriorWall,17.03,129.76,1.03,0.78,0.1,3.74,0,0.12,3.63,8.87,6.7,6.18,0.08,6.6,6,4
InteriorWall,3.82,129.76,1.03,3.48,0.1,3.74,0,0.12,8.63,4.56,8.17,1.33,0.35,26.75,6,4
InteriorWall,7.34,129.76,1.03,1.81,0.1,3.74,0,0.12,11.28,0.2,8.76,4.12,0.18,14.29,10,5
InteriorWall,7.51,129.76,1.03,1.77,0.1,3.74,0,0.12,11.18,2.01,5.03,6.18,0.18,13.96,6,4
InteriorWall,30.2,129.76,1.03,0.44,0.1,3.74,0,0.12,3.53,9.65,6.36,6.18,0.04,4.04,6,4
InteriorWall,2.68,129.76,1.03,4.95,0.1,3.74,0,0.12,4.41,8.77,6.7,1.33,0.49,37.76,10,7
InteriorWall,1.99,129.76,1.03,6.66,0.1,3.74,0,0.12,4.51,2.11,8.07,4.81,0.67,50.58,14,7
InteriorWall,3.71,129.76,1.03,3.58,0.1,3.74,0,0.12,11.18,2.01,8.07,1.33,0.36,27.5,6,6
ExteriorWall,1.13,64.88,1.03,11.76,0.2,3.74,0,0.12,1.33,0.2,11.65,1.13,2.35,89.43,14,10
ExteriorWall,1.41,64.88,1.03,9.4,0.2,3.74,0,0.12,3.68,0.2,1.16,11.62,1.88,71.84,10,8
ExteriorWall,5.65,64.88,1.03,2.35,0.2,3.74,0,0.12,1.33,9.6,6.16,6.62,0.47,19.09,10,6
ExteriorWall,2.66,64.88,1.03,5,0.2,3.74,0,0.12,3.48,9.6,1.16,6.82,1,38.88,10,5
ExteriorWall,1.24,64.88,1.03,10.69,0.2,3.74,0,0.12,13.09,0,1.16,1.13,2.14,81.43,10,8
ExteriorWall,2.33,64.88,1.03,5.69,0.2,3.74,0,0.12,1.13,11.96,6.16,1.13,1.14,44.04,10,8
InteriorDoor,14.44,324.4,1.65,0.92,0.04,2.34,1.4,0.12,9.2,3.17,8.1,4.84,0.04,4.49,6,3
InteriorDoor,14.44,324.4,1.65,0.92,0.04,2.34,1.4,0.12,5.28,7.09,8.1,4.84,0.04,4.49,6,3
InteriorDoor,14.44,324.4,1.65,0.92,0.04,2.34,1.4,0.12,4.44,8.8,6.88,5.18,0.04,4.49,6,3
InteriorDoor,14.44,324.4,1.65,0.92,0.04,2.34,1.4,0.12,11.35,1.01,8.79,4.15,0.04,4.49,6,3
InteriorDoor,14.44,324.4,1.65,0.92,0.04,2.34,1.4,0.12,11.35,1.01,6.73,6.21,0.04,4.49,6,3
ExteriorDoor,13.15,324.4,1.65,1.01,0.04,2.34,1.4,0.12,13.17,0.08,6.83,5.14,0.04,4.9,6,3
Window,3.02,324.4,1.47,4.4,0.04,2.62,0.48,0.76,3.56,9.68,1.56,7.02,0.18,23.26,6,2
Window,2.3,324.4,1.47,5.77,0.04,2.62,0.48,0.76,3.88,3.63,1.24,11.7,0.23,30.44,6,2
Window,5.05,324.4,1.47,2.63,0.04,2.62,0.48,0.76,1.53,9.12,11.73,1.21,0.11,14.01,6,2
Window,2.72,324.4,1.47,4.89,0.04,2.62,0.48,0.76,1.21,12.04,6.56,1.53,0.2,25.82,6,2
Window,7.59,324.4,1.47,1.75,0.04,2.62,0.48,0.76,1.53,10,6.24,6.7,0.07,9.39,6,2
Window,6.81,324.4,1.47,1.95,0.04,2.62,0.48,0.76,4.76,6.57,11.73,1.21,0.08,10.42,6,2
Railing,5.05,432.53,3.86,2.63,0.03,1,2.74,0.12,1.53,9.12,12.95,0,0.08,5.33,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,4.13,9.12,11.85,0,0.03,2.32,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,1.53,11.73,11.85,0,0.03,2.32,6,4
Railing,2.72,432.53,3.86,4.89,0.03,1,2.74,0.12,0,13.26,6.56,1.53,0.15,9.84,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,0,12.16,6.56,6.39,0.03,2.32,6,5
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,0,12.16,11.42,1.53,0.03,2.32,6,5
Railing,6.81,432.53,3.86,1.95,0.03,1,2.74,0.12,4.76,6.57,12.95,0,0.06,3.96,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,6.68,6.57,11.85,0,0.03,2.32,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,4.76,8.49,11.85,0,0.03,2.32,6,4
Railing,2.3,432.53,3.86,5.77,0.03,1,2.74,0.12,3.88,3.63,0,12.95,0.17,11.6,6,4
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,9.65,3.6,0.03,11.82,0.03,2.32,6,5
Railing,11.76,432.53,3.86,1.13,0.03,1,2.74,0.12,3.85,9.4,0.03,11.82,0.03,2.32,6,5
BalconyFloor,5.05,11.48,32.17,2.63,1.13,0.12,3.74,0,1.53,9.12,11.85,0,2.98,0.9,6,5
BalconyFloor,2.72,11.48,32.17,4.89,1.13,0.12,3.74,0,0,12.16,6.56,1.53,5.52,1.44,6,6
BalconyFloor,6.81,11.48,32.17,1.95,1.13,0.12,3.74,0,4.76,6.57,11.85,0,2.2,0.74,6,4
BalconyFloor,2.3,11.48,32.17,5.77,1.13,0.12,3.74,0,3.88,3.63,0.03,11.82,6.52,1.66,6,6
BathroomFloor,3.82,5.3,32.17,3.48,2.45,0.12,3.74,0,8.73,2.11,8.17,1.33,8.51,1.42,6,4
Floor,1.09,1.21,32.17,12.16,10.69,0.12,3.74,0,1.13,0,1.16,1.13,129.9,5.48,20,36
InteriorWall,11.73,91.24,1.06,1.17,0.1,3.65,0,0.23,2.05,11.57,5.74,2.21,0.12,9.3,6,4
InteriorWall,34.3,91.24,1.06,0.4,0.1,3.65,0,0.23,6.16,7.16,7.99,1.03,0.04,3.66,9,4
InteriorWall,7.18,91.24,1.06,1.91,0.1,3.65,0,0.23,9.16,4.46,7.02,0.2,0.19,14.66,6,4
InteriorWall,5.49,91.24,1.06,2.5,0.1,3.65,0,0.23,3.56,7.66,5.64,3.38,0.25,19,10,5
InteriorWall,7.18,91.24,1.06,1.91,0.1,3.65,0,0.23,3.36,10.26,7.02,0.2,0.19,14.66,6,5
InteriorWall,6.83,91.24,1.06,2.01,0.1,3.65,0,0.23,4.36,9.26,6.92,0.2,0.2,15.39,10,5
InteriorWall,9.8,91.24,1.06,1.4,0.1,3.65,0,0.23,2.05,10.26,5.64,3.38,0.14,10.96,10,5
InteriorWall,14.75,91.24,1.06,0.93,0.1,3.65,0,0.23,6.56,7.06,7.99,0.2,0.09,7.52,6,4
InteriorWall,4.41,91.24,1.06,3.11,0.1,3.65,0,0.23,6.16,4.46,6.92,2.11,0.31,23.4,6,4
InteriorWall,1.84,91.24,1.06,7.44,0.1,3.65,0,0.23,6.06,7.56,1.48,0.2,0.74,55.07,18,10
InteriorWall,3.22,91.24,1.06,4.26,0.1,3.65,0,0.23,3.46,10.16,1.48,3.38,0.43,31.84,6,5
InteriorWall,3.3,91.24,1.06,4.16,0.1,3.65,0,0.23,0.2,9.36,6.92,2.11,0.42,31.07,10,8
ExteriorWall,1.84,45.62,1.06,7.44,0.2,3.65,0,0.23,13.52,0,1.48,0.2,1.49,55.8,6,4
ExteriorWall,1.84,45.62,1.06,7.44,0.2,3.65,0,0.23,0,13.52,1.48,0.2,1.49,55.8,6,5
ExteriorWall,1,45.62,1.06,13.72,0.2,3.65,0,0.23,0,0,1.28,7.64,2.74,101.61,18,12
ExteriorWall,1,45.62,1.06,13.72,0.2,3.65,0,0.23,0,0,8.92,0,2.74,101.61,10,10
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,3.65,9.15,5.67,3.41,0.04,3.55,6,3
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,2.44,10.36,5.67,3.41,0.04,3.55,6,3
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,6.09,7.59,5.92,2.29,0.04,3.55,6,3
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,2.34,10.45,6.95,2.14,0.04,3.55,6,3
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,6.09,7.59,7.09,1.11,0.04,3.55,6,3
InteriorDoor,14.91,228.1,2.1,0.92,0.04,1.85,1.8,0.23,4.39,9.29,7.09,1.11,0.04,3.55,6,3
InteriorDoor,19.05,228.1,2.1,0.72,0.04,1.85,1.8,0.23,6.09,7.59,8.17,0.23,0.03,2.81,6,3
ExteriorDoor,13.58,228.1,2.1,1.01,0.04,1.85,1.8,0.23,4.6,8.11,9,0.08,0.04,3.88,6,3
Window,1.99,228.1,1.48,6.91,0.04,2.62,0.42,0.84,6.41,0.4,1.36,7.72,0.28,36.42,6,2
Window,4.88,228.1,1.48,2.81,0.04,2.62,0.42,0.84,0.4,10.51,1.36,7.72,0.11,14.91,6,2
Window,6.86,228.1,1.48,2,0.04,2.62,0.42,0.84,3.81,7.91,1.36,7.72,0.08,10.71,6,2
Railing,1.99,304.14,3.88,6.91,0.03,1,2.65,0.23,6.41,0.4,0,9.09,0.21,13.88,6,4
Railing,10.72,304.14,3.88,1.28,0.03,1,2.65,0.23,6.41,7.28,0,7.84,0.04,2.62,6,4
Railing,10.72,304.14,3.88,1.28,0.03,1,2.65,0.23,13.29,0.4,0,7.84,0.04,2.62,6,5
BalconyFloor,1.99,7.13,16.87,6.91,1.28,0.23,3.65,0,6.41,0.4,0,7.84,8.85,3.77,6,6
BathroomFloor,4.34,4.78,16.87,3.16,1.91,0.23,3.65,0,0.2,10.36,7.02,0.2,6.02,2.33,6,4
Floor,1,1.16,16.87,13.72,7.84,0.23,3.65,0,0,0,1.28,0,107.61,9.92,18,28
InteriorWall,5.42,102.52,1.05,2.16,0.1,3.63,0,0.18,2.72,6.83,8.93,1.23,0.22,16.42,10,5
InteriorWall,4.2,102.52,1.05,2.79,0.1,3.63,0,0.18,7.45,4.16,7.26,0.2,0.28,20.98,10,5
InteriorWall,1.91,102.52,1.05,6.12,0.1,3.63,0,0.18,7.45,4.16,1.04,3.09,0.61,45.17,6,4
InteriorWall,1.91,102.52,1.05,6.12,0.1,3.63,0,0.18,4.37,7.25,1.04,3.09,0.61,45.17,6,4
InteriorWall,4.84,102.52,1.05,2.42,0.1,3.63,0,0.18,0.2,9.1,6.08,4.07,0.24,18.3,10,5
InteriorWall,4.84,102.52,1.05,2.42,0.1,3.63,0,0.18,0.2,9.1,7.75,2.4,0.24,18.3,6,5
InteriorWall,10.37,102.52,1.05,1.13,0.1,3.63,0,0.18,4.88,6.73,8.93,0.2,0.11,8.9,6,4
InteriorWall,2.43,102.52,1.05,4.83,0.1,3.63,0,0.18,2.72,4.16,7.16,2.99,0.48,35.81,14,8
InteriorWall,2.95,102.52,1.05,3.97,0.1,3.63,0,0.18,2.62,9,6.08,0.2,0.4,29.53,10,10
ExteriorWall,1.3,51.26,1.05,9.01,0.2,3.63,0,0.18,0,11.52,1.04,0.2,1.8,66.88,6,6
ExteriorWall,1,51.26,1.05,11.72,0.2,3.63,0,0.18,0,0,10.05,0,2.34,86.51,10,9
ExteriorWall,1.27,51.26,1.05,9.21,0.2,3.63,0,0.18,11.52,0,0.84,0.2,1.84,68.33,6,4
ExteriorWall,1.02,51.26,1.05,11.52,0.2,3.63,0,0.18,0,0.2,0.84,9.21,2.3,85.06,18,12
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,3.24,7.56,7.19,3.02,0.04,4.28,6,3
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,4.58,6.22,7.19,3.02,0.04,4.28,6,3
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,7.48,4.19,7.63,1.7,0.04,4.28,6,3
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,1.59,9.2,6.11,4.1,0.04,4.28,6,3
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,2.65,9.03,7.93,1.4,0.04,4.28,6,3
InteriorDoor,12.73,256.3,1.71,0.92,0.04,2.23,1.4,0.18,3.65,7.15,8.96,1.26,0.04,4.28,6,3
ExteriorDoor,11.6,256.3,1.71,1.01,0.04,2.23,1.4,0.18,5.25,5.46,10.13,0.08,0.04,4.67,6,3
Window,3.34,256.3,1.1,3.51,0.04,3.46,0.06,0.29,7.8,0.4,0.92,9.29,0.14,24.59,6,2
Window,3.15,256.3,1.1,3.72,0.04,3.46,0.06,0.29,0.4,7.6,0.92,9.29,0.15,26.01,6,2
Window,4.71,256.3,1.1,2.49,0.04,3.46,0.06,0.29,4.72,4.51,0.92,9.29,0.1,17.47,6,2
Railing,3.34,341.73,3.81,3.51,0.03,1,2.63,0.18,7.8,0.4,0,10.22,0.11,7.09,6,4
Railing,13.95,341.73,3.81,0.84,0.03,1,2.63,0.18,11.29,0.4,0,9.41,0.03,1.74,6,5
Railing,13.95,341.73,3.81,0.84,0.03,1,2.63,0.18,7.8,3.88,0,9.41,0.03,1.74,6,5
BalconyFloor,3.34,12.2,21.17,3.51,0.84,0.18,3.63,0,7.8,0.4,0,9.41,2.95,1.57,6,6
BathroomFloor,4.84,4.66,21.17,2.42,2.2,0.18,3.63,0,0.2,9.1,7.85,0.2,5.33,1.66,6,4
BathroomFloor,4.84,6.53,21.17,2.42,1.57,0.18,3.63,0,0.2,9.1,6.18,2.5,3.79,1.44,6,4
Floor,1,1.09,21.17,11.72,9.41,0.18,3.63,0,0,0,0.84,0,110.27,7.61,22,26
InteriorWall,18.58,91.8,1.04,0.6,0.1,3.75,0,0.14,2.43,6.65,2.24,8.31,0.06,5.22,6,3
InteriorWall,5.74,91.8,1.04,1.94,0.1,3.75,0,0.14,2.43,6.65,0.2,9.01,0.19,15.3,10,4
InteriorWall,9.37,91.8,1.04,1.19,0.1,3.75,0,0.14,2.53,5.46,8.51,2.54,0.12,9.66,10,5
InteriorWall,9.37,91.8,1.04,1.19,0.1,3.75,0,0.14,2.53,5.46,4.63,6.42,0.12,9.66,10,5
InteriorWall,4.78,91.8,1.04,2.33,0.1,3.75,0,0.14,0.2,6.65,6.02,5.03,0.23,18.21,6,5
InteriorWall,5,91.8,1.04,2.23,0.1,3.75,0,0.14,0.2,6.75,7.31,3.73,0.22,17.46,6,5
InteriorWall,2.93,91.8,1.04,3.81,0.1,3.75,0,0.14,3.82,1.55,8.51,2.54,0.38,29.36,6,4
InteriorWall,2.93,91.8,1.04,3.81,0.1,3.75,0,0.14,3.82,1.55,4.63,6.42,0.38,29.36,6,4
InteriorWall,5,91.8,1.04,2.23,0.1,3.75,0,0.14,0.2,6.75,4.63,6.42,0.22,17.46,6,4
InteriorWall,4.78,91.8,1.04,2.33,0.1,3.75,0,0.14,0.2,6.65,2.14,8.91,0.23,18.21,6,5
InteriorWall,5.6,91.8,1.04,1.99,0.1,3.75,0,0.14,2.43,6.65,4.03,5.13,0.2,15.68,10,6
InteriorWall,2.31,91.8,1.04,4.82,0.1,3.75,0,0.14,2.43,6.65,6.12,0.2,0.48,36.94,14,8
InteriorWall,2.8,91.8,1.04,3.98,0.1,3.75,0,0.14,3.72,5.36,4.63,2.54,0.4,30.61,10,7
ExteriorWall,1.5,45.9,1.04,7.43,0.2,3.75,0,0.14,0.2,1.55,10.95,0,1.49,57.23,6,5
ExteriorWall,1.5,45.9,1.04,7.43,0.2,3.75,0,0.14,0.2,1.55,0,10.95,1.49,57.23,6,4
ExteriorWall,1,45.9,1.04,11.15,0.2,3.75,0,0.14,7.63,1.35,0,0,2.23,85.09,18,9
ExteriorWall,1,45.9,1.04,11.15,0.2,3.75,0,0.14,0,8.98,0,0,2.23,85.09,10,9
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,3.75,5.39,5.41,4.81,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.61,5.65,4.66,6.45,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.61,5.65,8.54,2.57,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.46,6.68,5.01,5.21,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.46,6.68,6.31,3.92,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.46,6.68,7.5,2.73,0.04,3.84,6,3
InteriorDoor,12.11,229.5,1.95,0.92,0.04,2,1.75,0.14,2.46,6.68,0.44,9.79,0.04,3.84,6,3
ExteriorDoor,11.03,229.5,1.95,1.01,0.04,2,1.75,0.14,0.08,9.06,0.29,9.85,0.04,4.19,6,3
Window,2.8,229.5,1.18,3.98,0.04,3.3,0.21,0.38,7.71,1.43,0.4,6.77,0.16,26.51,6,2
Window,3.4,229.5,1.18,3.28,0.04,3.3,0.21,0.38,7.71,1.43,4.98,2.89,0.13,21.92,6,2
Window,5.9,229.5,1.18,1.89,0.04,3.3,0.21,0.38,7.71,1.43,8.86,0.4,0.08,12.72,6,2
Railing,3.4,306,3.89,3.28,0.03,1,2.75,0.14,9.15,0,4.98,2.89,0.1,6.62,6,4
Railing,8.26,306,3.89,1.35,0.03,1,2.75,0.14,7.83,0,4.98,6.14,0.04,2.76,6,4
Railing,8.26,306,3.89,1.35,0.03,1,2.75,0.14,7.83,0,8.23,2.89,0.04,2.76,6,4
BalconyFloor,3.4,6.8,27.79,3.28,1.35,0.14,3.75,0,7.83,0,4.98,2.89,4.43,1.3,6,5
BathroomFloor,3.16,4.12,27.79,3.53,2.23,0.14,3.75,0,0.2,6.75,7.41,0.2,7.87,1.61,6,5
Floor,1,1.17,27.79,11.15,7.83,0.14,3.75,0,0,1.35,0,0,87.27,5.31,18,30
InteriorWall,12.48,64.43,1.03,1.08,0.1,3.18,0,0.11,4.55,1.79,0.2,12.2,0.11,7.47,6,4
InteriorWall,4.25,64.43,1.03,3.17,0.1,3.18,0,0.11,4.55,1.79,1.38,8.93,0.32,20.78,10,5
InteriorWall,5.73,64.43,1.03,2.35,0.1,3.18,0,0.11,4.55,1.79,4.64,6.48,0.24,15.58,10,5
InteriorWall,3.03,64.43,1.03,4.45,0.1,3.18,0,0.11,0.2,1.79,6.99,6.38,0.45,28.96,6,4
InteriorWall,3.03,64.43,1.03,4.45,0.1,3.18,0,0.11,0.2,1.79,4.54,8.83,0.45,28.96,6,6
InteriorWall,7.97,64.43,1.03,1.69,0.1,3.18,0,0.11,4.55,0.2,1.28,12.1,0.17,11.38,10,6
ExteriorWall,1.03,32.22,1.03,13.07,0.2,3.18,0,0.11,6.24,0,0.2,0.2,2.61,84.42,10,6
ExteriorWall,1.03,32.22,1.03,13.07,0.2,3.18,0,0.11,0,6.24,0.2,0.2,2.61,84.42,18,10
ExteriorWall,2.09,32.22,1.03,6.44,0.2,3.18,0,0.11,0,0,0,13.27,1.29,42.25,6,5
ExteriorWall,2.09,32.22,1.03,6.44,0.2,3.18,0,0.11,0,0,13.27,0,1.29,42.25,10,5
InteriorDoor,14.65,161.08,1.62,0.92,0.04,2.03,1.15,0.11,4.58,1.82,4.85,7.71,0.04,3.9,6,3
InteriorDoor,14.65,161.08,1.62,0.92,0.04,2.03,1.15,0.11,4.58,1.82,2.91,9.65,0.04,3.9,6,3
InteriorDoor,14.65,161.08,1.62,0.92,0.04,2.03,1.15,0.11,4.86,0.66,1.31,12.13,0.04,3.9,6,3
ExteriorDoor,13.34,161.08,1.62,1.01,0.04,2.03,1.15,0.11,6.32,0.08,1.84,10.62,0.04,4.25,6,3
Window,2.39,161.08,1.25,5.64,0.04,2.63,0.23,0.43,0.4,0.4,13.35,0.08,0.23,29.89,6,2
Window,2.35,161.08,1.25,5.73,0.04,2.63,0.23,0.43,0.08,6.32,7.34,0.4,0.23,30.36,6,2
Window,3.46,161.08,1.25,3.89,0.04,2.63,0.23,0.43,0.08,6.32,0.4,9.18,0.16,20.69,6,2
Window,7.28,161.08,1.25,1.85,0.04,2.63,0.23,0.43,0.08,6.32,4.89,6.73,0.07,9.94,6,2
BathroomFloor,3.1,2.74,29.91,4.35,2.35,0.11,3.18,0,0.2,1.89,4.64,6.48,10.23,1.47,6,4
Floor,1,1,29.91,13.47,6.44,0.11,3.18,0,0,0,0,0,86.81,4.38,18,16
InteriorWall,4.46,118.96,1.07,3.48,0.1,3.6,0,0.26,4.98,6.81,10.64,1.41,0.35,25.75,6,4
InteriorWall,4.53,118.96,1.07,3.43,0.1,3.6,0,0.26,7.04,4.75,5.64,6.46,0.34,25.4,6,5
InteriorWall,16.69,118.96,1.07,0.93,0.1,3.6,0,0.26,10.77,0.2,11.12,4.3,0.09,7.4,6,4
InteriorWall,8.13,118.96,1.07,1.91,0.1,3.6,0,0.26,9.79,0.2,8.97,6.45,0.19,14.46,10,5
InteriorWall,8.13,118.96,1.07,1.91,0.1,3.6,0,0.26,9.79,0.2,7.69,7.73,0.19,14.46,6,4
InteriorWall,7.53,118.96,1.07,2.06,0.1,3.6,0,0.26,9.1,2.7,5.64,7.83,0.21,15.52,10,5
InteriorWall,4.53,118.96,1.07,3.43,0.1,3.6,0,0.26,4.4,7.4,5.64,6.46,0.34,25.4,6,4
InteriorWall,11.33,118.96,1.07,1.37,0.1,3.6,0,0.26,7.04,4.75,9.17,4.99,0.14,10.58,10,5
InteriorWall,4.46,118.96,1.07,3.48,0.1,3.6,0,0.26,7.04,4.75,10.64,1.41,0.35,25.75,6,4
InteriorWall,4.34,118.96,1.07,3.58,0.1,3.6,0,0.26,9,2.79,10.54,1.41,0.36,26.47,10,7
InteriorWall,22.5,118.96,1.07,0.69,0.1,3.6,0,0.26,4.98,6.22,10.54,4.89,0.07,5.67,6,3
InteriorWall,26.31,118.96,1.07,0.59,0.1,3.6,0,0.26,10.67,1.13,10.64,4.3,0.06,4.95,6,4
InteriorWall,1.51,118.96,1.07,10.29,0.1,3.6,0,0.26,1.41,0.2,5.54,9.88,1.03,74.78,14,8
InteriorWall,26.31,118.96,1.07,0.59,0.1,3.6,0,0.26,9.1,2.21,7.69,7.73,0.06,4.95,6,4
InteriorWall,11.33,118.96,1.07,1.37,0.1,3.6,0,0.26,9.69,2.11,7.69,6.45,0.14,10.61,6,5
InteriorWall,2.71,118.96,1.07,5.73,0.1,3.6,0,0.26,1.41,4.75,9.07,6.36,0.57,41.99,10,8
InteriorWall,6.09,118.96,1.07,2.55,0.1,3.6,0,0.26,6.45,2.89,10.54,4.89,0.25,19.07,6,5
InteriorWall,5.99,118.96,1.07,2.59,0.1,3.6,0,0.26,9.1,0.2,10.54,4.89,0.26,19.4,14,7
ExteriorWall,1.51,59.48,1.07,10.29,0.2,3.6,0,0.26,1.41,0.2,14.11,1.21,2.06,75.5,22,12
ExteriorWall,1.45,59.48,1.07,10.69,0.2,3.6,0,0.26,1.21,0,0,15.32,2.14,78.38,10,5
ExteriorWall,1.1,59.48,1.07,14.11,0.2,3.6,0,0.26,1.21,10.49,0.2,1.21,2.82,103.05,18,15
ExteriorWall,1.1,59.48,1.07,14.11,0.2,3.6,0,0.26,11.7,0,0.2,1.21,2.82,103.05,10,9
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,7.07,4.78,9.34,5.26,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,5.26,5.72,9.1,6.39,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,8.1,2.87,5.57,9.91,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,9.03,2.82,10.81,3.79,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,9.13,2.73,6.5,8.1,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,9.18,1.8,10.57,4.92,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,10.06,0.91,9,6.48,0.04,4.15,6,3
InteriorDoor,16.87,297.4,1.79,0.92,0.04,2.16,1.44,0.26,1.54,9.44,5.57,9.91,0.04,4.15,6,3
InteriorDoor,21.56,297.4,1.79,0.72,0.04,2.16,1.44,0.26,10.85,0.33,10.57,4.92,0.03,3.28,6,3
ExteriorDoor,15.37,297.4,1.79,1.01,0.04,2.16,1.44,0.26,11.78,0.08,9.3,5.22,0.04,4.53,6,3
Window,3.17,297.4,1.53,4.89,0.04,2.53,0.37,0.96,1.29,10.57,0.4,10.23,0.2,24.94,6,2
Window,1.57,297.4,1.53,9.89,0.04,2.53,0.37,0.96,1.61,0.4,0.08,15.4,0.4,50.23,6,2
Window,4.98,297.4,1.53,3.12,0.04,2.53,0.37,0.96,1.61,7.16,14.19,1.29,0.12,16.01,6,2
Window,10.63,297.4,1.53,1.46,0.04,2.53,0.37,0.96,5.33,5.1,14.19,1.29,0.06,7.58,6,2
Window,3.45,297.4,1.53,4.5,0.04,2.53,0.37,0.96,1.29,10.57,9.42,1.61,0.18,22.95,6,2
Window,5.3,297.4,1.53,2.93,0.04,2.53,0.37,0.96,1.29,10.57,5.89,6.71,0.12,15.02,6,2
Window,7.25,297.4,1.53,2.14,0.04,2.53,0.37,0.96,9.35,0.4,14.19,1.29,0.09,11.05,6,2
Window,11.41,297.4,1.53,1.36,0.04,2.53,0.37,0.96,7.39,3.14,14.19,1.29,0.05,7.08,6,2
Railing,4.98,396.53,3.86,3.12,0.03,1,2.6,0.26,1.61,7.16,15.49,0,0.09,6.31,6,4
Railing,12.83,396.53,3.86,1.21,0.03,1,2.6,0.26,1.61,10.26,14.31,0,0.04,2.48,6,4
Railing,12.83,396.53,3.86,1.21,0.03,1,2.6,0.26,4.7,7.16,14.31,0,0.04,2.48,6,4
Railing,3.17,396.53,3.86,4.89,0.03,1,2.6,0.26,0,11.87,0.4,10.23,0.15,9.84,6,4
Railing,12.83,396.53,3.86,1.21,0.03,1,2.6,0.26,0,10.69,0.4,15.09,0.04,2.48,6,5
Railing,12.83,396.53,3.86,1.21,0.03,1,2.6,0.26,0,10.69,5.26,10.23,0.04,2.48,6,5
Railing,3.45,396.53,3.86,4.5,0.03,1,2.6,0.26,0,11.87,9.42,1.61,0.13,9.05,6,4
Railing,12.83,396.53,3.86,1.21,0.03,1,2.6,0.26,0,10.69,13.88,1.61,0.04,2.48,6,5
