ComponentName,ApmtLength,ApmtDepth,ApmtHeight,Length,Depth,Height,ProximityDistance,TopArea,SidesArea,NumberOfFaces,ClashCount
InteriorWall,10.9,69.68,1.06,1.08,0.1,3.48,0.2,0.11,8.22,6,4
InteriorWall,8.01,69.68,1.06,1.47,0.1,3.48,0.2,0.15,10.96,6,4
InteriorWall,2.97,69.68,1.06,3.96,0.1,3.48,1.77,0.4,28.26,12,7
InteriorWall,12.94,69.68,1.06,0.91,0.1,3.48,1.77,0.09,7.05,6,5
InteriorWall,19.3,69.68,1.06,0.61,0.1,3.48,1.67,0.06,4.96,6,6
InteriorWall,6.1,69.68,1.06,1.93,0.1,3.48,2.41,0.19,14.11,10,5
InteriorWall,5.33,69.68,1.06,2.21,0.1,3.48,0.2,0.22,16.07,6,5
InteriorWall,2.7,69.68,1.06,4.36,0.1,3.48,0.2,0.44,31.03,6,5
InteriorWall,9.98,69.68,1.06,1.18,0.1,3.48,0.2,0.12,8.92,6,5
InteriorWall,3.62,69.68,1.06,3.25,0.1,3.48,1.28,0.32,23.31,10,6
InteriorWall,9.98,69.68,1.06,1.18,0.1,3.48,0.2,0.12,8.92,6,5
ExteriorWall,1.79,34.84,1.06,6.57,0.2,3.48,0,1.31,47.11,6,4
ExteriorWall,1.79,34.84,1.06,6.57,0.2,3.48,0,1.31,47.11,10,7
ExteriorWall,1,34.84,1.06,11.77,0.2,3.48,0,2.35,83.32,18,9
ExteriorWall,1,34.84,1.06,11.77,0.2,3.48,0,2.35,83.32,6,6
InteriorDoor,12.79,174.2,1.83,0.92,0.04,2.01,2.44,0.04,3.86,6,3
InteriorDoor,12.79,174.2,1.83,0.92,0.04,2.01,2.44,0.04,3.86,6,3
InteriorDoor,16.35,174.2,1.83,0.72,0.04,2.01,1.77,0.03,3.06,6,4
InteriorDoor,12.79,174.2,1.83,0.92,0.04,2.01,1.31,0.04,3.86,6,3
InteriorDoor,12.79,174.2,1.83,0.92,0.04,2.01,1.31,0.04,3.86,6,3
InteriorDoor,12.79,174.2,1.83,0.92,0.04,2.01,0.25,0.04,3.86,6,3
ExteriorDoor,11.65,174.2,1.83,1.01,0.04,2.01,0.08,0.04,4.21,6,3
Window,2.23,174.2,1.51,5.29,0.04,2.44,0.08,0.21,26,6,2
Window,4.62,174.2,1.51,2.55,0.04,2.44,0.08,0.1,12.62,6,2
Window,6.07,174.2,1.51,1.94,0.04,2.44,0.08,0.08,9.65,6,2
BathroomFloor,4.63,6.45,18.4,2.54,1.08,0.2,0.2,2.74,1.45,6,5
Floor,1,1,18.4,11.77,6.97,0.2,0,82.02,7.5,18,28
InteriorWall,26.51,113.5,1.04,0.51,0.1,3.38,3.21,0.05,4.13,6,4
InteriorWall,32.97,113.5,1.04,0.41,0.1,3.38,2.7,0.04,3.44,6,4
InteriorWall,32.97,113.5,1.04,0.41,0.1,3.38,2.47,0.04,3.44,6,4
InteriorWall,12.87,113.5,1.04,1.05,0.1,3.38,4.04,0.11,7.81,10,5
InteriorWall,14.69,113.5,1.04,0.92,0.1,3.38,2.26,0.09,6.89,6,4
InteriorWall,2.65,113.5,1.04,5.1,0.1,3.38,0.2,0.51,35.15,6,3
InteriorWall,5.63,113.5,1.04,2.4,0.1,3.38,0.2,0.24,16.88,6,4
InteriorWall,11.75,113.5,1.04,1.15,0.1,3.38,2.47,0.11,8.45,6,5
InteriorWall,2.71,113.5,1.04,4.99,0.1,3.38,0.2,0.5,34.41,18,9
InteriorWall,3.62,113.5,1.04,3.73,0.1,3.38,0.2,0.37,25.92,6,6
InteriorWall,3.53,113.5,1.04,3.83,0.1,3.38,0.2,0.38,26.6,14,7
InteriorWall,4.42,113.5,1.04,3.06,0.1,3.38,3.94,0.31,21.35,10,8
InteriorWall,3.53,113.5,1.04,3.83,0.1,3.38,0.2,0.38,26.6,6,4
InteriorWall,4.15,113.5,1.04,3.26,0.1,3.38,3.82,0.33,22.71,10,5
InteriorWall,2.6,113.5,1.04,5.2,0.1,3.38,0.2,0.52,35.83,6,5
ExteriorWall,1.34,56.75,1.04,10.09,0.2,3.38,0,2.02,69.56,6,5
ExteriorWall,1.29,56.75,1.04,10.49,0.2,3.38,0,2.1,72.26,10,8
ExteriorWall,1.09,56.75,1.04,12.43,0.2,3.38,0,2.49,85.37,18,9
ExteriorWall,1.09,56.75,1.04,12.43,0.2,3.38,0,2.49,85.37,10,9
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,4.22,0.04,4.17,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,4.05,0.04,4.17,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,3.97,0.04,4.17,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,2.79,0.04,4.17,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,3.14,0.04,4.17,6,3
InteriorDoor,18.78,283.75,1.63,0.72,0.04,2.17,2.68,0.03,3.3,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,1.32,0.04,4.17,6,3
InteriorDoor,14.69,283.75,1.63,0.92,0.04,2.17,1.22,0.04,4.17,6,3
ExteriorDoor,13.38,283.75,1.63,1.01,0.04,2.17,0.08,0.04,4.55,6,3
Window,2.76,283.75,1.23,4.9,0.04,2.86,0.08,0.2,28.26,6,2
Window,1.4,283.75,1.23,9.69,0.04,2.86,0.09,0.39,55.66,6,2
Window,4.4,283.75,1.23,3.07,0.04,2.86,0.08,0.12,17.77,6,2
Window,5.08,283.75,1.23,2.66,0.04,2.86,0.08,0.11,15.44,6,2
Railing,2.76,378.33,3.53,4.9,0.03,1,0,0.15,9.86,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,3
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,4
Railing,1.4,378.33,3.53,9.69,0.03,1,0,0.29,19.44,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,5
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,5
Railing,4.4,378.33,3.53,3.07,0.03,1,0,0.09,6.19,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,4
Railing,5.08,378.33,3.53,2.66,0.03,1,0,0.08,5.38,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,4
Railing,15.72,378.33,3.53,0.86,0.03,1,0,0.03,1.78,6,3
BalconyFloor,1.4,13.2,23.53,9.69,0.86,0.15,0,8.33,3.17,6,6
BalconyFloor,2.76,13.2,23.53,4.9,0.86,0.15,0,4.21,1.73,6,5
BalconyFloor,4.4,13.2,23.53,3.07,0.86,0.15,0,2.64,1.18,6,5
BalconyFloor,5.08,13.2,23.53,2.66,0.86,0.15,0,2.29,1.06,6,4
BathroomFloor,3.61,5.56,23.53,3.74,2.04,0.15,0.2,7.62,1.73,6,4
Floor,1.07,1.08,23.53,12.63,10.49,0.15,0,132.47,6.94,18,39
InteriorWall,6.26,105.61,1.08,2.36,0.1,3.23,0.2,0.24,15.87,6,4
InteriorWall,6.26,105.61,1.08,2.36,0.1,3.23,0.2,0.24,15.87,6,4
InteriorWall,6.26,105.61,1.08,2.36,0.1,3.23,0.2,0.24,15.87,6,4
InteriorWall,4.11,105.61,1.08,3.59,0.1,3.23,0.2,0.36,23.83,6,5
InteriorWall,4.11,105.61,1.08,3.59,0.1,3.23,0.2,0.36,23.83,6,4
InteriorWall,8.2,105.61,1.08,1.8,0.1,3.23,3.47,0.18,12.3,10,5
InteriorWall,5.27,105.61,1.08,2.8,0.1,3.23,2.56,0.28,18.74,14,7
InteriorWall,2.52,105.61,1.08,5.86,0.1,3.23,0.2,0.59,38.52,14,8
InteriorWall,4.53,105.61,1.08,3.26,0.1,3.23,0.2,0.33,21.69,6,4
InteriorWall,4.18,105.61,1.08,3.53,0.1,3.23,4.06,0.35,23.46,6,4
InteriorWall,2.86,105.61,1.08,5.16,0.1,3.23,0.2,0.52,33.99,6,4
InteriorWall,8.34,105.61,1.08,1.77,0.1,3.23,3.36,0.18,12.07,10,6
ExteriorWall,1.64,52.81,1.08,9.02,0.2,3.23,0,1.8,59.57,10,5
ExteriorWall,1.57,52.81,1.08,9.42,0.2,3.23,0,1.88,62.15,18,10
ExteriorWall,1.1,52.81,1.08,13.4,0.2,3.23,0,2.68,87.84,18,9
ExteriorWall,1.1,52.81,1.08,13.4,0.2,3.23,0,2.68,87.84,10,9
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,3.56,0.04,4.51,6,3
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,3.82,0.04,4.51,6,3
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,3.42,0.04,4.51,6,3
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,2.59,0.04,4.51,6,3
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,2.59,0.04,4.51,6,3
InteriorDoor,16.05,264.03,1.48,0.92,0.04,2.35,1.24,0.04,4.51,6,3
ExteriorDoor,14.62,264.03,1.48,1.01,0.04,2.35,0.08,0.04,4.93,6,3
Window,1.71,264.03,1.83,8.62,0.04,1.9,0.08,0.34,32.91,6,2
Window,3.45,264.03,1.83,4.28,0.04,1.9,0.08,0.17,16.42,6,2
Window,2.95,264.03,1.83,5.01,0.04,1.9,0.08,0.2,19.18,6,2
Window,5.45,264.03,1.83,2.71,0.04,1.9,0.08,0.11,10.44,6,2
Window,6.39,264.03,1.83,2.31,0.04,1.9,0.08,0.09,8.93,6,2
Window,5.88,264.03,1.83,2.51,0.04,1.9,0.09,0.1,9.68,6,2
Window,6.68,264.03,1.83,2.21,0.04,1.9,0.08,0.09,8.53,6,2
Railing,2.95,352.03,3.48,5.01,0.03,1,0,0.15,10.08,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,4
Railing,5.88,352.03,3.48,2.51,0.03,1,0,0.08,5.07,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,4
Railing,3.45,352.03,3.48,4.28,0.03,1,0,0.13,8.62,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,4
Railing,12.95,352.03,3.48,1.14,0.03,1,0,0.03,2.34,6,3
BalconyFloor,5.88,9.26,13.92,2.51,1.14,0.25,0,2.86,1.82,6,5
BalconyFloor,2.95,9.26,13.92,5.01,1.14,0.25,0,5.71,3.07,6,5
BalconyFloor,3.45,9.26,13.92,4.28,1.14,0.25,0,4.88,2.71,6,5
BathroomFloor,4.11,3.97,13.92,3.59,2.66,0.25,0.2,9.53,3.12,6,4
Floor,1.09,1.12,13.92,13.6,9.42,0.25,0,128.11,11.51,18,33
InteriorWall,4.31,119.14,1.06,3.48,0.1,3.77,0.2,0.35,26.96,6,4
InteriorWall,5.6,119.14,1.06,2.68,0.1,3.77,3.45,0.27,20.98,6,4
InteriorWall,5.6,119.14,1.06,2.68,0.1,3.77,3.45,0.27,20.98,10,6
InteriorWall,15.31,119.14,1.06,0.98,0.1,3.77,0.2,0.1,8.17,6,4
InteriorWall,7.46,119.14,1.06,2.01,0.1,3.77,0.2,0.2,15.94,10,5
InteriorWall,7.46,119.14,1.06,2.01,0.1,3.77,0.2,0.2,15.94,6,4
InteriorWall,7.28,119.14,1.06,2.06,0.1,3.77,2.83,0.21,16.26,10,5
InteriorWall,4.76,119.14,1.06,3.15,0.1,3.77,0.2,0.31,24.48,10,5
InteriorWall,4.76,119.14,1.06,3.15,0.1,3.77,0.2,0.31,24.48,6,4
InteriorWall,4.31,119.14,1.06,3.48,0.1,3.77,0.2,0.35,26.96,6,5
InteriorWall,4.31,119.14,1.06,3.48,0.1,3.77,0.2,0.35,26.96,10,5
InteriorWall,20.84,119.14,1.06,0.72,0.1,3.77,3.68,0.07,6.17,6,3
InteriorWall,25.43,119.14,1.06,0.59,0.1,3.77,1.18,0.06,5.19,6,4
InteriorWall,3,119.14,1.06,5,0.1,3.77,3.78,0.5,38.44,10,7
InteriorWall,24.2,119.14,1.06,0.62,0.1,3.77,2.31,0.06,5.41,6,4
InteriorWall,10.95,119.14,1.06,1.37,0.1,3.77,2.21,0.14,11.11,6,5
InteriorWall,3.13,119.14,1.06,4.79,0.1,3.77,0.2,0.48,36.91,10,6
InteriorWall,4.13,119.14,1.06,3.63,0.1,3.77,3.35,0.36,28.11,6,7
InteriorWall,2.72,119.14,1.06,5.51,0.1,3.77,0.2,0.55,42.33,14,9
ExteriorWall,1.39,59.57,1.06,10.82,0.2,3.77,0,2.16,83.12,22,12
ExteriorWall,1.36,59.57,1.06,11.02,0.2,3.77,0,2.2,84.63,10,5
ExteriorWall,1.06,59.57,1.06,14.11,0.2,3.77,0,2.82,107.91,10,10
ExteriorWall,1.05,59.57,1.06,14.31,0.2,3.77,0,2.86,109.42,18,9
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,4.28,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,4.05,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,3.04,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,2.58,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,2.86,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,1.91,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,0.98,0.04,4.51,6,3
InteriorDoor,16.31,297.85,1.7,0.92,0.04,2.35,0.36,0.04,4.51,6,3
InteriorDoor,20.84,297.85,1.7,0.72,0.04,2.35,0.36,0.03,3.57,6,3
ExteriorDoor,14.85,297.85,1.7,1.01,0.04,2.35,0.08,0.04,4.93,6,3
Window,3.07,297.85,1.47,4.89,0.04,2.73,0.08,0.2,26.91,6,2
Window,1.44,297.85,1.47,10.42,0.04,2.73,0.08,0.42,57.13,6,2
Window,4.52,297.85,1.47,3.32,0.04,2.73,0.08,0.13,18.32,6,2
Window,9.62,297.85,1.47,1.56,0.04,2.73,0.08,0.06,8.76,6,2
Window,3.33,297.85,1.47,4.5,0.04,2.73,0.08,0.18,24.77,6,2
Window,5.12,297.85,1.47,2.93,0.04,2.73,0.08,0.12,16.21,6,2
Window,6.55,297.85,1.47,2.29,0.04,2.73,0.08,0.09,12.69,6,2
Window,10.28,297.85,1.47,1.46,0.04,2.73,0.08,0.06,8.19,6,2
Railing,4.52,397.13,4,3.32,0.03,1,0,0.1,6.69,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,6.55,397.13,4,2.29,0.03,1,0,0.07,4.63,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,10.28,397.13,4,1.46,0.03,1,0,0.04,2.98,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,5.12,397.13,4,2.93,0.03,1,0,0.09,5.92,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,3
Railing,3.07,397.13,4,4.89,0.03,1,0,0.15,9.84,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
Railing,21.74,397.13,4,0.69,0.03,1,0,0.02,1.44,6,4
BalconyFloor,4.52,17.27,17.39,3.32,0.69,0.23,0,2.29,1.84,6,5
BalconyFloor,6.55,17.27,17.39,2.29,0.69,0.23,0,1.58,1.37,6,5
BalconyFloor,10.28,17.27,17.39,1.46,0.69,0.23,0,1.01,0.99,6,5
BalconyFloor,5.12,17.27,17.39,2.93,0.69,0.23,0,2.02,1.66,6,5
BalconyFloor,3.07,17.27,17.39,4.89,0.69,0.23,0,3.37,2.57,6,5
BathroomFloor,4.37,4.45,17.39,3.43,2.68,0.23,3.45,9.19,2.81,6,4
BathroomFloor,4.31,6.08,17.39,3.48,1.96,0.23,0.2,6.81,2.5,6,4
Floor,1.05,1.06,17.39,14.31,11.22,0.23,0,160.64,11.75,22,50
InteriorWall,5.49,73.43,1.04,2.94,0.1,3.37,2.33,0.29,20.48,13,5
InteriorWall,13.56,73.43,1.04,1.19,0.1,3.37,1.14,0.12,8.69,6,4
InteriorWall,19.21,73.43,1.04,0.84,0.1,3.37,0.2,0.08,6.35,6,4
InteriorWall,19.21,73.43,1.04,0.84,0.1,3.37,0.2,0.08,6.35,6,4
InteriorWall,3.58,73.43,1.04,4.51,0.1,3.37,0.2,0.45,31.08,10,4
InteriorWall,5.49,73.43,1.04,2.94,0.1,3.37,3.42,0.29,20.48,10,5
InteriorWall,7.24,73.43,1.04,2.23,0.1,3.37,0.2,0.22,15.72,14,7
InteriorWall,5.49,73.43,1.04,2.94,0.1,3.37,1.77,0.29,20.49,9,5
InteriorWall,7.24,73.43,1.04,2.23,0.1,3.37,0.2,0.22,15.72,6,6
InteriorWall,17.74,73.43,1.04,0.91,0.1,3.37,1.04,0.09,6.82,9,6
InteriorWall,2.33,73.43,1.04,6.94,0.1,3.37,0.2,0.69,47.47,10,7
InteriorWall,4.34,73.43,1.04,3.72,0.1,3.37,0.2,0.37,25.75,6,5
ExteriorWall,1.13,36.72,1.04,14.29,0.2,3.37,0,2.86,97.66,10,11
ExteriorWall,1.13,36.72,1.04,14.29,0.2,3.37,0,2.86,97.66,18,9
ExteriorWall,2.2,36.72,1.04,7.34,0.2,3.37,0,1.47,50.84,6,4
ExteriorWall,2.2,36.72,1.04,7.34,0.2,3.37,0,1.47,50.84,10,8
InteriorDoor,17.54,183.58,1.62,0.92,0.04,2.17,3.45,0.04,4.17,6,3
InteriorDoor,17.54,183.58,1.62,0.92,0.04,2.17,2.98,0.04,4.17,6,3
InteriorDoor,17.54,183.58,1.62,0.92,0.04,2.17,2.42,0.04,4.17,6,3
InteriorDoor,17.54,183.58,1.62,0.92,0.04,2.17,2.36,0.04,4.17,6,3
InteriorDoor,17.54,183.58,1.62,0.92,0.04,2.17,1.43,0.04,4.17,6,3
InteriorDoor,22.42,183.58,1.62,0.72,0.04,2.17,0.33,0.03,3.3,6,3
ExteriorDoor,15.98,183.58,1.62,1.01,0.04,2.17,0.08,0.04,4.55,6,3
Window,2.61,183.58,1.22,6.19,0.04,2.88,0.08,0.25,35.88,6,2
Window,2.47,183.58,1.22,6.54,0.04,2.88,0.08,0.26,37.92,6,2
Window,3.98,183.58,1.22,4.06,0.04,2.88,0.08,0.16,23.62,6,2
Window,6.61,183.58,1.22,2.44,0.04,2.88,0.08,0.1,14.28,6,2
Railing,2.47,244.77,3.52,6.54,0.03,1,0,0.2,13.15,6,4
Railing,11.13,244.77,3.52,1.45,0.03,1,0,0.04,2.96,6,5
Railing,11.13,244.77,3.52,1.45,0.03,1,0,0.04,2.96,6,5
BalconyFloor,2.47,5.06,23.47,6.54,1.45,0.15,0,9.49,2.4,6,6
BathroomFloor,5.49,3.45,23.47,2.94,2.13,0.15,0.2,6.27,1.52,6,4
Floor,1.1,1,23.47,14.69,7.34,0.15,0,107.86,6.61,18,28
InteriorWall,6.65,67.66,1.09,1.76,0.1,3.03,2.11,0.18,11.28,10,5
InteriorWall,4.52,67.66,1.09,2.59,0.1,3.03,0.2,0.26,16.33,6,4
InteriorWall,7.27,67.66,1.09,1.61,0.1,3.03,1.62,0.16,10.37,10,5
InteriorWall,3.47,67.66,1.09,3.37,0.1,3.03,0.2,0.34,21.03,6,4
InteriorWall,3.47,67.66,1.09,3.37,0.1,3.03,0.2,0.34,21.03,14,8
InteriorWall,4.52,67.66,1.09,2.59,0.1,3.03,0.2,0.26,16.33,6,6
InteriorWall,2.35,67.66,1.09,4.98,0.1,3.03,0.2,0.5,30.79,6,4
InteriorWall,4.19,67.66,1.09,2.79,0.1,3.03,0.2,0.28,17.51,10,6
ExteriorWall,1.84,33.83,1.09,6.37,0.2,3.03,0,1.27,39.79,14,7
ExteriorWall,1.73,33.83,1.09,6.77,0.2,3.03,0,1.35,42.21,10,7
ExteriorWall,1.15,33.83,1.09,10.16,0.2,3.03,0,2.03,62.8,6,7
ExteriorWall,1.15,33.83,1.09,10.16,0.2,3.03,0,2.03,62.8,6,4
InteriorDoor,12.72,169.15,1.65,0.92,0.04,2,2.87,0.04,3.84,6,3
InteriorDoor,12.72,169.15,1.65,0.92,0.04,2,1.89,0.04,3.84,6,3
InteriorDoor,12.72,169.15,1.65,0.92,0.04,2,1.75,0.04,3.84,6,3
InteriorDoor,12.72,169.15,1.65,0.92,0.04,2,1.65,0.04,3.84,6,3
InteriorDoor,12.72,169.15,1.65,0.92,0.04,2,0.45,0.04,3.84,6,3
ExteriorDoor,11.59,169.15,1.65,1.01,0.04,2,0.08,0.04,4.19,6,3
Window,3.86,169.15,1.26,3.03,0.04,2.62,0.08,0.12,16.07,6,2
Window,5,169.15,1.26,2.34,0.04,2.62,0.08,0.09,12.47,6,2
Railing,5,225.54,3.31,2.34,0.03,1,0,0.07,4.74,6,4
Railing,8.73,225.54,3.31,1.34,0.03,1,0,0.04,2.74,6,4
Railing,8.73,225.54,3.31,1.34,0.03,1,0,0.04,2.74,6,4
BalconyFloor,5,5.05,11.82,2.34,1.34,0.28,0,3.14,2.06,6,5
BathroomFloor,4.52,3.54,11.82,2.59,1.91,0.28,0.2,4.96,2.52,6,3
Floor,1.13,1,11.82,10.36,6.77,0.28,0,70.12,9.59,18,23
InteriorWall,5.45,108.29,1.03,2.73,0.1,3.31,0.2,0.27,18.74,6,4
InteriorWall,5.66,108.29,1.03,2.63,0.1,3.31,0.2,0.26,18.08,6,5
InteriorWall,5.91,108.29,1.03,2.52,0.1,3.31,0.2,0.25,17.33,6,3
InteriorWall,6.42,108.29,1.03,2.32,0.1,3.31,0.2,0.23,16.03,6,5
InteriorWall,9.61,108.29,1.03,1.55,0.1,3.31,2.62,0.15,10.91,10,5
InteriorWall,2.98,108.29,1.03,5,0.1,3.31,0.2,0.5,33.76,6,4
InteriorWall,2.98,108.29,1.03,5,0.1,3.31,0.2,0.5,33.76,6,4
InteriorWall,4.53,108.29,1.03,3.29,0.1,3.31,2.83,0.33,22.44,10,7
InteriorWall,5.45,108.29,1.03,2.73,0.1,3.31,0.2,0.27,18.74,10,6
InteriorWall,3.76,108.29,1.03,3.96,0.1,3.31,0.2,0.4,26.86,10,7
InteriorWall,5.17,108.29,1.03,2.88,0.1,3.31,4.06,0.29,19.7,10,6
InteriorWall,5,108.29,1.03,2.98,0.1,3.31,4.17,0.3,20.38,10,5
InteriorWall,2.92,108.29,1.03,5.1,0.1,3.31,0.2,0.51,34.42,6,5
ExteriorWall,1.64,54.15,1.03,9.07,0.2,3.31,0,1.81,61.36,6,7
ExteriorWall,1,54.15,1.03,14.89,0.2,3.31,0,2.98,99.9,22,11
ExteriorWall,1.61,54.15,1.03,9.27,0.2,3.31,0,1.85,62.68,10,5
ExteriorWall,1.01,54.15,1.03,14.69,0.2,3.31,0,2.94,98.58,10,9
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,4.2,0.04,3.74,6,3
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,4.2,0.04,3.74,6,3
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,3.04,0.04,3.74,6,3
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,2.86,0.04,3.74,6,3
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,2.55,0.04,3.74,6,3
InteriorDoor,16.19,270.73,1.75,0.92,0.04,1.95,1.7,0.04,3.74,6,3
ExteriorDoor,14.74,270.73,1.75,1.01,0.04,1.95,0.08,0.04,4.09,6,3
Window,3.52,270.73,1.56,4.23,0.04,2.18,0.08,0.17,18.61,6,2
Window,1.72,270.73,1.56,8.67,0.04,2.18,0.08,0.35,37.97,6,2
Window,4.37,270.73,1.56,3.41,0.04,2.18,0.08,0.14,15.03,6,2
Window,6.26,270.73,1.56,2.38,0.04,2.18,0.08,0.1,10.55,6,2
Window,6.53,270.73,1.56,2.28,0.04,2.18,0.08,0.09,10.1,6,2
Railing,6.26,360.97,3.41,2.38,0.03,1,0,0.07,4.82,6,4
Railing,10.95,360.97,3.41,1.36,0.03,1,0,0.04,2.78,6,4
Railing,10.95,360.97,3.41,1.36,0.03,1,0,0.04,2.78,6,3
BalconyFloor,6.26,7.96,34.1,2.38,1.36,0.1,0,3.24,0.75,6,5
BathroomFloor,3.86,4.67,34.1,3.86,2.32,0.1,0.2,8.96,1.24,6,5
BathroomFloor,5.66,5.53,34.1,2.63,1.96,0.1,0.2,5.14,0.92,6,5
Floor,1,1.14,34.1,14.89,9.47,0.1,0,141,4.87,22,29
InteriorWall,36.84,122.54,1.04,0.34,0.1,3.59,0.2,0.03,3.16,6,4
InteriorWall,36.84,122.54,1.04,0.34,0.1,3.59,0.2,0.03,3.16,6,4
InteriorWall,12.78,122.54,1.04,0.98,0.1,3.59,2.11,0.1,7.74,6,4
InteriorWall,12.78,122.54,1.04,0.98,0.1,3.59,2.11,0.1,7.74,6,4
InteriorWall,6.92,122.54,1.04,1.81,0.1,3.59,0.2,0.18,13.71,10,5
InteriorWall,9.86,122.54,1.04,1.27,0.1,3.59,1.91,0.13,9.85,6,4
InteriorWall,2.75,122.54,1.04,4.55,0.1,3.59,0.2,0.46,33.42,6,4
InteriorWall,2.75,122.54,1.04,4.55,0.1,3.59,0.2,0.46,33.42,6,4
InteriorWall,4.12,122.54,1.04,3.04,0.1,3.59,3.19,0.3,22.52,10,5
InteriorWall,11.6,122.54,1.04,1.08,0.1,3.59,0.54,0.11,8.47,10,5
InteriorWall,7.08,122.54,1.04,1.77,0.1,3.59,2.01,0.18,13.4,10,6
InteriorWall,6.92,122.54,1.04,1.81,0.1,3.59,0.2,0.18,13.73,6,4
InteriorWall,1.9,122.54,1.04,6.61,0.1,3.59,0.2,0.66,48.19,10,6
InteriorWall,1.84,122.54,1.04,6.81,0.1,3.59,0.2,0.68,49.61,18,10
InteriorWall,2.53,122.54,1.04,4.95,0.1,3.59,0.2,0.49,36.24,6,7
ExteriorWall,1.11,61.27,1.04,11.27,0.2,3.59,0,2.25,82.33,6,4
ExteriorWall,1.11,61.27,1.04,11.27,0.2,3.59,0,2.25,82.33,10,10
ExteriorWall,1.02,61.27,1.04,12.25,0.2,3.59,0,2.45,89.42,18,9
ExteriorWall,1.02,61.27,1.04,12.25,0.2,3.59,0,2.45,89.42,18,10
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,5.03,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,3.27,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,3.27,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,2.09,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,2.04,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,1.01,0.04,4.22,6,3
InteriorDoor,13.62,306.35,1.7,0.92,0.04,2.2,0.72,0.04,4.22,6,3
InteriorDoor,17.4,306.35,1.7,0.72,0.04,2.2,0.57,0.03,3.34,6,3
